Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
Abu Dhabi,BOT,1,C3,Double Exponential,0.12178898496362356,0.4433637520308382,1.0769230769230769,[9.45165847e+01 1.00000000e+00 2.74836636e-22 1.63172847e-02],34.310322580645156,28.575483870967748
Abu Dhabi,MSC,2,C3,Exponential with Asymptote,0.062250554119173,0.346219167325299,0.7058823529411765,[91.19470621  0.25904929 91.82296969],34.310322580645156,28.575483870967748
Abu Dhabi,MSC,4,C4,Exponential with Asymptote,0.5568817106651012,0.7329809170083493,0.9473684210526315,[8.97302870e+01 1.82218609e-02 1.04237100e+02],34.310322580645156,28.575483870967748
Abu Dhabi,MAG,1,C3,Exponential with Asymptote,0.3445605025200804,0.4393642072022602,0.9230769230769231,[9.24127237e+01 5.96394296e-03 1.04859700e+02],34.310322580645156,28.575483870967748
Abu Dhabi,MAG,2,C4,Exponential with Asymptote,0.37507411456685963,0.15656408399899813,0.5925925925925926,[9.16229016e+01 3.01277354e-03 1.02648700e+02],34.310322580645156,28.575483870967748
Abu Dhabi,HAM,1,C4,Exponential with Asymptote,0.597273940377446,0.33418932920723676,0.7058823529411765,[9.10402909e+01 9.15709556e-03 1.04101800e+02],34.310322580645156,28.575483870967748
Abu Dhabi,HAM,2,C3,Double Exponential,0.04330315094428524,0.21816223161733306,1.1515151515151516,[9.06895409e+01 3.35994547e-01 7.15852414e-30 5.38540582e-03],34.310322580645156,28.575483870967748
Abu Dhabi,LAT,1,C4,Exponential with Asymptote,0.08974774045544177,0.4853447337050425,0.6666666666666666,[9.27574153e+01 3.77561354e-02 9.55913146e+01],34.310322580645156,28.575483870967748
Abu Dhabi,LAT,2,C3,Exponential with Asymptote,0.01593788365211255,0.45744568436519006,1.0476190476190477,[91.85674475  0.09817978 92.31053624],34.310322580645156,28.575483870967748
Abu Dhabi,LAT,3,C3,Exponential with Asymptote,4.153126911426357,0.8980443524537747,0.5333333333333333,[115.94390004   1.          91.56040462],34.310322580645156,28.575483870967748
Abu Dhabi,ALO,1,C4,Exponential with Asymptote,0.08221228267423493,0.4818098980420109,0.625,[91.72305944  0.09384448 92.90497134],34.310322580645156,28.575483870967748
Abu Dhabi,ALO,2,C3,Exponential with Asymptote,0.5923555836941595,0.11951629400386166,0.5714285714285714,[9.09704908e+01 1.25462243e-02 1.02495800e+02],34.310322580645156,28.575483870967748
